,distance_to,source,station_name,review_count,business_id,rating,name,price,poi_longitude,category,poi_latitude,address,station_longitude,station_latitude,num_bikes
33,299.0,Foursquare,41st & Chestnut,,,,Terakawa Ramen,,-75.20216636012708,Ramen Restaurant,39.95467007526733,"125 S 40th St, Philadelphia, PA 19104",-75.2053,39.9559,2
34,273.0,Foursquare,41st & Chestnut,,,,Distrito,,-75.20208893353745,Tapas Restaurant,39.95576817111351,"3945 Chestnut St (at 40th St), Philadelphia, PA 19104",-75.2053,39.9559,2
35,109.0,Foursquare,41st & Chestnut,,,,Kabobeesh,,-75.20648118729918,Pakistani Restaurant,39.95628074775143,"4201 Chestnut St (at 42nd St), Philadelphia, PA 19104",-75.2053,39.9559,2
41,96.0,Foursquare,"11th & Pine, Kahn Park",,,,Mixto,,-75.16105999355409,Cuban Restaurant,39.94519278282869,"1141 Pine St (at S 12th St), Philadelphia, PA 19107",-75.15993,39.94517,3
51,257.0,Foursquare,"46th Street Station, MFL",,,,Wah-Gi-Wah,,-75.2113800266784,Pakistani Restaurant,39.95682968405307,"4447 Chestnut St, Philadelphia, PA 19104",-75.21323,39.95866,8
52,143.0,Foursquare,Front & Queen,,,,For Pete's Sake,,-75.14532308457342,American Restaurant,39.93556320232765,"900 S Front St (Christian St), Philadelphia, PA 19147",-75.14492,39.93682,7
53,183.0,Foursquare,Front & Queen,,,,Royal Sushi & Izakaya,,-75.14640796478119,Japanese Restaurant,39.93800867866612,"780 S 2nd St, Philadelphia, PA 19147",-75.14492,39.93682,7
54,186.0,Foursquare,Front & Queen,,,,Philadelphia Java Company,,-75.14690020243661,Coffee Shop,39.93610510483682,"852 S 2nd St (at Christian St), Philadelphia, PA 19147",-75.14492,39.93682,7
55,327.0,Foursquare,Front & Queen,,,,New Wave Cafe,,-75.1484431931029,Sports Bar,39.938004106979626,"784 S 3rd St (at Catherine St), Philadelphia, PA 19147",-75.14492,39.93682,7
30,241.0,Foursquare,41st & Chestnut,,,,New Delhi Indian Restaurant,,-75.20249279326167,Indian Restaurant,39.95560933117067,"4004 Chestnut St (at 40th St), Philadelphia, PA 19104",-75.2053,39.9559,2
3,310.0,Foursquare,Huntingdon & Collins,,,,Cook and Shaker,,-75.12070207770445,American Restaurant,39.982694502837816,"2301 E Albert St (at Tulip St), Philadelphia, PA 19125",-75.12348,39.98451,4
5,206.0,Foursquare,Huntingdon & Collins,,,,Salsa on the Square,,-75.12136567176852,Bar,39.985416095106885,"2126 E Lehigh Ave, Philadelphia, PA 19125",-75.12348,39.98451,4
6,120.0,Foursquare,Main & Shurs,,,,Pilgrim Roasters,,-75.21936060925687,Coffee Shop,40.0226564236708,"4120 Main St, Philadelphia, PA 19127",-75.218,40.02237,9
7,98.0,Foursquare,Main & Shurs,,,,Craft Manayunk,,-75.21894490623362,Bar,40.02288636014017,"4141 Main St, Philadelphia, PA 19127",-75.218,40.02237,9
8,63.0,Foursquare,Main & Shurs,,,,Castle Roxx,,-75.21748482067292,Sports Bar,40.02277716566941,"105 Shurs Ln (at Cresson St), Philadelphia, PA 19127",-75.218,40.02237,9
9,239.0,Foursquare,Main & Shurs,,,,The Goat's Beard,,-75.22014264044715,Bar,40.023772724303775,"4201 Main St (at Pensdale St), Philadelphia, PA 19127",-75.218,40.02237,9
10,202.0,Foursquare,Main & Shurs,,,,Union Taco,,-75.21980635552694,Taco Restaurant,40.02354935524344,"4229 Main St, Philadelphia, PA 19127",-75.218,40.02237,9
11,381.0,Foursquare,Main & Shurs,,,,The Couch Tomato Bistro,,-75.22134222904128,Tapas Restaurant,40.02466297874437,"102 Rector Street (Upstairs) (Main Street (Manayunk)), Philadelphia, PA 19127",-75.218,40.02237,9
13,311.0,Foursquare,University City Station,,,,Beka's Chemistry Café,,-75.19221883160607,Café,39.95081612581918,"231 S 34th St (In Chemistry Laboratories), Philadelphia, PA 19104",-75.19007,39.94855,5
19,228.0,Foursquare,Broad & Carpenter,,,,mui chung,,-75.16675037576212,Chinese Restaurant,39.936815192730016,"1133 S Broad St (Ellsworth St), Philadelphia, PA 19147",-75.16663,39.93887,4
20,99.0,Foursquare,Broad & Allegheny,,,,Saffron Indian Cuisine,,-75.15263697152251,Indian Restaurant,40.0023191380724,"3240 N Broad St, Philadelphia, PA 19140",-75.15256,40.00143,3
21,212.0,Foursquare,Broad & Allegheny,,,,Caribbean Feast Cuisine,,-75.15167280983864,Caribbean Restaurant,40.003221357986114,"1338 Rising Sun Ave (Broad St.), Philadelphia, PA 19140",-75.15256,40.00143,3
23,343.0,Foursquare,Broad & Allegheny,,,,Starbucks,,-75.15274549806354,Coffee Shop,40.00451877764395,"3340 N Broad St, Philadelphia, PA 19140",-75.15256,40.00143,3
90,25.0,Foursquare,7th & Fitzwater,,,,Fitzwater Cafe,,-75.15446981014934,Café,39.94040235975633,"728 S 7th St, Philadelphia, PA 19147",-75.15442,39.94018,15
91,120.0,Foursquare,7th & Fitzwater,,,,Rally,,-75.154002,Coffee Shop,39.941216,"701 S 7th St (Bainbridge St), Philadelphia, PA 19147",-75.15442,39.94018,15
92,138.0,Foursquare,7th & Fitzwater,,,,Little Fish,,-75.152811,Seafood Restaurant,39.940028,"746 S 6th St (Fitzwater st), Philadelphia, PA 19147",-75.15442,39.94018,15
93,113.0,Foursquare,7th & Fitzwater,,,,Angelina's,,-75.15575145029139,Italian Restaurant,39.940276661299535,"743 S 8th St, Philadelphia, PA 19147",-75.15442,39.94018,15
94,187.0,Foursquare,7th & Fitzwater,,,,The Good King Tavern,,-75.15405594003093,Restaurant,39.94184315086448,"614 S 7th St (at Kater St), Philadelphia, PA 19147",-75.15442,39.94018,15
95,222.0,Foursquare,7th & Fitzwater,,,,Brauhaus Schmitz,,-75.15466697508847,German Restaurant,39.94217699094252,"718 South St (at 8th St), Philadelphia, PA 19147",-75.15442,39.94018,15
60,490.0,Foursquare,Schuylkill & Wharton,,,,Hood Bar,,-75.19801404915036,Bar,39.93766396639352,"Philadelphia, PA",-75.20336,39.93931,2
107,63.0,Foursquare,Broad & Cecil B. Moore,,,,Qdoba Mexican Eats,,-75.158377,Mexican Restaurant,39.9785404,"1600 N Broad St (Suite 12), Philadelphia, PA 19121",-75.15777,39.97887,3
89,20.0,Foursquare,7th & Fitzwater,,,,Saloon Restaurant,,-75.15444698523777,Italian Restaurant,39.93999553603746,"750 S 7th St (btwn Fitzwater and Catharine), Philadelphia, PA 19147",-75.15442,39.94018,15
88,390.0,Foursquare,Oxford & Glenwood,,,,Twenty Nine Oxford Restaurant,,-75.18193862052179,Restaurant,39.98052085104743,"2843 W Oxford St, Philadelphia, PA 19121",-75.18651,39.98024,1
86,414.0,Foursquare,Moyamensing & Tasker,,,,Herman's Coffee,,-75.14967517493986,Coffee Shop,39.9313524000752,"1313 S 3rd St, Philadelphia, PA 19147",-75.15103,39.92777,35
61,498.0,Foursquare,Schuylkill & Wharton,,,,Graybar Philly,,-75.20069951945564,Bar,39.93531652507956,"S Warfield St, Philadelphia, PA 19145",-75.20336,39.93931,2
65,60.0,Foursquare,Temple University Station,,,,Richie's Café,,-75.15135550545266,Café,39.98065667994573,"1802 N Warnock St, Philadelphia, PA 19122",-75.15067,39.98081,7
66,123.0,Foursquare,54th & Chester,,,,J & J Restaurant,,-75.22473360638969,Caribbean Restaurant,39.93867808785917,"5513 Chester Ave, Philadelphia, PA 19143",-75.22347,39.93922,3
67,381.0,Foursquare,54th & Chester,,,,Kim's Food Market,,-75.22312734762355,Restaurant,39.93579886073742,"5559 Greenway Ave, Philadelphia, PA 19143",-75.22347,39.93922,3
72,83.0,Foursquare,Powelton & Lancaster,,,,Spring Chinese Restaurant,,-75.19663716049527,Chinese Restaurant,39.96028125745924,"3739 Lancaster Ave, Philadelphia, PA 19104",-75.19633,39.95957,3
73,330.0,Foursquare,Powelton & Lancaster,,,,The Creative Café @ Replica,,-75.1969176744191,Coffee Shop,39.95663409397115,"3711 Chestnut St., Philadelphia, PA 19104",-75.19633,39.95957,3
74,325.0,Foursquare,Powelton & Lancaster,,,,Corner Bakery Cafe,,-75.19696402120832,American Restaurant,39.95668581219071,"3737 Market St, Philadelphia, PA 19104",-75.19633,39.95957,3
77,383.0,Foursquare,57th & Westminster ,,,,Just To Serve You,,-75.23346863261581,Southern Food Restaurant,39.97037708355784,"5622 W Girard Ave, Philadelphia, PA 19131",-75.23359,39.96693,1
78,542.0,Foursquare,57th & Westminster ,,,,GiGi's Soul Food,,-75.23868302117339,Southern Food Restaurant,39.96985655857859,"5936 Haverford Ave, Philadelphia, PA 19151",-75.23359,39.96693,1
79,301.0,Foursquare,57th & Westminster ,,,,56 And Wyalusing Ave,,-75.23140400737779,Bar,39.96906535774011,"Philadelphia, PA 19131",-75.23359,39.96693,1
80,162.0,Foursquare,Moyamensing & Tasker,,,,Grindcore House,,-75.15194336145605,Coffee Shop,39.92905783936221,"1515 S 4th St (Greenwich), Philadelphia, PA 19147",-75.15103,39.92777,35
81,190.0,Foursquare,Moyamensing & Tasker,,,,2nd Street Brew House,,-75.14930726924231,Dive Bar,39.92667786916592,"1700 S 2nd St (at Morris St.), Philadelphia, PA 19148",-75.15103,39.92777,35
82,197.0,Foursquare,Moyamensing & Tasker,,,,Dee's Place,,-75.14879598550833,Bar,39.92824248348525,"1528 S 2nd St, Philadelphia, PA 19147",-75.15103,39.92777,35
83,319.0,Foursquare,Moyamensing & Tasker,,,,Moonshine Philly,,-75.15181591709771,Bar,39.92496122587986,"1825 E Moyamensing Ave, Philadelphia, PA 19148",-75.15103,39.92777,35
84,202.0,Foursquare,Moyamensing & Tasker,,,,O'Jung's Tavern,,-75.14873497652329,Bar,39.92728260035497,"1625 S 2nd St, Philadelphia, PA 19148",-75.15103,39.92777,35
85,319.0,Foursquare,Moyamensing & Tasker,,,,Cake and Joe,,-75.149601,Café,39.930425,"1401 E Moyamensing Ave, Philadelphia, PA 19147",-75.15103,39.92777,35
472,116.0,Foursquare,45th & Baltimore,,,,Gojjo,,-75.21414135614643,Ethiopian Restaurant,39.94891209971552,"4540 Baltimore Ave, Philadelphia, PA 19143",-75.21278,39.949,5
399,59.0,Foursquare,Broad & Passyunk ,,,,Green Olives Cafe,,-75.168356342766,Mediterranean Restaurant,39.92563545710998,"1941 E Passyunk Ave (Juniper Street), Philadelphia, PA 19148",-75.16904,39.92552,12
387,366.0,Foursquare,4th & Wood,,,,Cafe Ole,,-75.14485180486929,Coffee Shop,39.953501708943776,"147 N 3rd St (at Quarry St.), Philadelphia, PA 19106",-75.14575,39.95673,4
388,383.0,Foursquare,4th & Wood,,,,Race Street Cafe,,-75.14332550924263,Bar,39.95382321606454,"208 Race St, Philadelphia, PA 19106",-75.14575,39.95673,4
389,395.0,Foursquare,4th & Wood,,,,United By Blue Coffeehouse and Clothier,,-75.143,Coffee Shop,39.953862,"144 N 2nd St (at Race St), Philadelphia, PA 19106",-75.14575,39.95673,4
391,371.0,Foursquare,4th & Wood,,,,Tuna Bar,,-75.14320998562664,Sushi Restaurant,39.95400750703029,"205 Race St, Philadelphia, PA 19106",-75.14575,39.95673,4
392,187.0,Foursquare,4th & Christian,,,,Kawaii Kitty Cafe,,-75.14967150086848,Café,39.9386339371377,"759 S 4th St, Philadelphia, PA 19147",-75.15038,39.93704,14
394,254.0,Foursquare,4th & Christian,,,,Shot Tower Coffee,,-75.15323623233851,Coffee Shop,39.93772458280365,"542 Christian St (at 6th St), Philadelphia, PA 19147",-75.15038,39.93704,14
398,46.0,Foursquare,Broad & Passyunk ,,,,Pistolas Del Sur,,-75.16863792793261,Mexican Restaurant,39.92580469120962,"1934 E Passyunk Ave, Philadelphia, PA 19148",-75.16904,39.92552,12
385,31.0,Foursquare,4th & Wood,,,,Radicchio Cafe,,-75.14609482694472,Italian Restaurant,39.95663658958185,"314 York Ave (4th Street), Philadelphia, PA 19106",-75.14575,39.95673,4
403,497.0,Foursquare,49th & Chester,,,,Vietnam Cafe,,-75.21707201589001,Vietnamese Restaurant,39.94808268068866,"816 S 47th St (at Baltimore Ave), Philadelphia, PA 19143",-75.21606,39.94367,2
404,557.0,Foursquare,49th & Chester,,,,Vientiane Café,,-75.21794011499348,Asian Restaurant,39.948471433551205,"4728 Baltimore Ave (at S 47th St), Philadelphia, PA 19143",-75.21606,39.94367,2
405,99.0,Foursquare,5th & Willow,,,,Starbucks,,-75.147671,Coffee Shop,39.96034,"456 N 5th St, Philadelphia, PA 19123",-75.14745,39.95946,5
407,170.0,Foursquare,Cobbs Creek & Florence,,,,Beaumont lounge,,-75.23198449448063,Bar,39.93845436383958,"5800 beaumont ave, Philadelphia, PA 19143",-75.23373,39.93771,2
408,642.0,Foursquare,Cobbs Creek & Florence,,,,Maggiano's Little Italy,,-75.24071942130995,Italian Restaurant,39.93988425344308,"8500 Essington Ave, Philadelphia, PA 19153",-75.23373,39.93771,2
409,432.0,Foursquare,Cobbs Creek & Florence,,,,Freak a leaks,,-75.23711257114896,Bar,39.94061060902744,"Philadelphia, PA 19143",-75.23373,39.93771,2
410,470.0,Foursquare,Cobbs Creek & Florence,,,,Kim's,,-75.22884102774584,American Restaurant,39.935740935791806,"Philadelphia, PA 19143",-75.23373,39.93771,2
360,441.0,Foursquare,18th & Christian,,,,Miles Table,,-75.16946233597885,Café,39.9441109645887,"1620 South St (btwn 16th St & 17th St), Philadelphia, PA 19146",-75.17227,39.94077,4
361,429.0,Foursquare,18th & Christian,,,,Kei Sushi Restaurant,,-75.1706332846826,Sushi Restaurant,39.944421063946265,"1711 South St, Philadelphia, PA 19146",-75.17227,39.94077,4
362,412.0,Foursquare,18th & Christian,,,,Indian Restaurant,,-75.16995,North Indian Restaurant,39.94403,"1634 South St, Philadelphia, PA 19146",-75.17227,39.94077,4
366,226.0,Foursquare,15th & Kitty Hawk,,,,Jharoka,,-75.17810682132053,Coffee Shop,39.88817075783327,"5000 S Broad St, Philadelphia, PA 19112",-75.17679,39.88994,1
367,170.0,Foursquare,Pencoyd Bridge,,,,The Landing Kitchen,,-75.21439254283905,Café,40.01651447445353,"617 Righters Ferry Rd, Bala Cynwyd, PA 19004",-75.21241,40.0163,2
368,168.0,Foursquare,Pencoyd Bridge,,,,Lark,,-75.21437108516693,Mediterranean Restaurant,40.01652269123019,"615 Righters Ferry Rd, Bala Cynwyd, PA 19004",-75.21241,40.0163,2
370,606.0,Foursquare,33rd & Reservoir,,,,Fairmount Drum Circle,,-75.19107072592767,Bar,39.97689748435821,"Philadelphia, PA",-75.18866,39.98203,5
371,49.0,Foursquare,"8th & Mifflin, Bok Building",,,,Bok Bar,,-75.16001330182775,Rooftop Bar,39.92519804986581,"1901 S 9th St (btwn Mifflin & Dudley Sts), Philadelphia, PA 19148",-75.15954,39.92545,5
372,70.0,Foursquare,"8th & Mifflin, Bok Building",,,,Irwin’s,,-75.16014931440068,Italian Restaurant,39.92502040735389,"800 Mifflin St (at Dudley St), Philadelphia, PA 19148",-75.15954,39.92545,5
373,65.0,Foursquare,"8th & Mifflin, Bok Building",,,,Two Persons,,-75.15971894185697,Coffee Shop,39.92487664995637,"821 Dudley St, Philadelphia, PA 19148",-75.15954,39.92545,5
374,163.0,Foursquare,"8th & Mifflin, Bok Building",,,,Happy Garden Chinese Food,,-75.1608405752021,Chinese Restaurant,39.924368563991706,"9th St and McKean St, Philadelphia, PA 19148",-75.15954,39.92545,5
377,272.0,Foursquare,25th & Locust,,,,Trattoria Carina,,-75.17804745356825,Italian Restaurant,39.94873942033822,"2201 Spruce St (22nd St), Philadelphia, PA 19103",-75.18097,39.94974,8
382,37.0,Foursquare,2nd & Brown,,,,Circles Contemporary Thai,,-75.1409057208259,Thai Restaurant,39.96336864566448,"812 N 2nd St (at Poplar St), Philadelphia, PA 19123",-75.14099,39.96304,10
413,214.0,Foursquare,11th & Wood,,,,Vietnam Restaurant,,-75.15731786783043,Vietnamese Restaurant,39.95630013182966,"221 N 11th St, Philadelphia, PA 19107",-75.15668,39.95817,4
446,318.0,Foursquare,7th & Dickinson,,,,Benna's Cafe,,-75.15758664575547,Coffee Shop,39.93290352688975,"1236 S 8th St (at Wharton St), Philadelphia, PA 19147",-75.15636,39.9302,12
448,436.0,Foursquare,7th & Dickinson,,,,Fountain Porter,,-75.16142437284805,Bar,39.92958942263536,"1601 S 10th St (at Tasker St), Philadelphia, PA 19148",-75.15636,39.9302,12
449,295.0,Foursquare,7th & Dickinson,,,,Grumpy's Tavern,,-75.15979313861017,Dive Bar,39.92980080833775,"1525 S 9th St, Philadelphia, PA 19147",-75.15636,39.9302,12
457,61.0,Foursquare,7th & South,,,,Vegan Tree,,-75.1546661217999,Vegan and Vegetarian Restaurant,39.9421352375136,"742 South St, Philadelphia, PA 19147, Philadelphia, PA 19147",-75.15399,39.94234,3
416,131.0,Foursquare,50th & Baltimore,,,,Hibiscus Cafe,,-75.22171697401616,Juice Bar,39.94847121512954,"4907 Catharine St (at Baltimore Ave), Philadelphia, PA 19143",-75.22301,39.94782,4
460,375.0,Foursquare,"Ridge & Pensdale, Kendrick Recreation Center",,,,Henry James Saloon,,-75.20682059223898,American Restaurant,40.02918200602559,"577 Jamestown St, Philadelphia, PA 19128",-75.21106,40.02826,8
464,175.0,Foursquare,38th & Market,,,,Ochatto Hotpot,,-75.1974355719883,Hotpot Restaurant,39.955331003147634,"3717 Chestnut St, Philadelphia, PA 19104",-75.19862,39.95662,7
466,144.0,Foursquare,38th & Market,,,,Sitar India Restaurant,,-75.19850189776636,Indian Restaurant,39.95531864138066,"60 S 38th St (btwn Ludlow & Chestnut), Philadelphia, PA 19104",-75.19862,39.95662,7
468,205.0,Foursquare,Front & Carpenter,,,,Pho Saigon,,-75.14423914387288,Vietnamese Restaurant,39.93282996296366,"1100 S Columbus Blvd (at Washington Ave.), Philadelphia, PA 19147",-75.14541,39.93445,5
470,231.0,Foursquare,Front & Carpenter,,,,Ginza Sushi and Ramen,,-75.14618406744918,Japanese Restaurant,39.93245662597854,"1100 S Front St, Philadelphia, PA 19147",-75.14541,39.93445,5
471,59.0,Foursquare,45th & Baltimore,,,,Queen of Sheba,,-75.2134768092868,Bar,39.94905241139346,"4511 Baltimore Ave (at 45th St), Philadelphia, PA 19143",-75.21278,39.949,5
445,287.0,Foursquare,Race Street Pier,,,,Ristorante La Veranda,,-75.14018926636767,Italian Restaurant,39.951126328951005,"30 N Christopher Columbus Blvd, Philadelphia, PA 19106",-75.13956,39.95367,11
417,31.0,Foursquare,12th & Filbert,,,,Maggiano's,,-75.16006826781546,Italian Restaurant,39.95292160797807,"1201 Filbert St (at 12th St.), Philadelphia, PA 19107",-75.15979,39.95273,9
418,71.0,Foursquare,12th & Filbert,,,,Little Thai Market,,-75.15927221109645,Thai Restaurant,39.953232768854384,"51 N 12th St # 39 (at Filbert), Philadelphia, PA 19107",-75.15979,39.95273,9
420,21.0,Foursquare,36th & Sansom,,,,Dig,,-75.19500879004374,Vegan and Vegetarian Restaurant,39.953711867797736,"140 S 36th St, Philadelphia, PA 19104",-75.19479,39.9538,3
421,110.0,Foursquare,36th & Sansom,,,,Louie Louie,,-75.196005,Restaurant,39.953459,"3611 Walnut St, Philadelphia, PA 19104",-75.19479,39.9538,3
422,107.0,Foursquare,36th & Sansom,,,,Pod,,-75.19603698857105,Asian Restaurant,39.95397077351332,"3600 Sansom St (btw 36th & 37th), Philadelphia, PA 19104",-75.19479,39.9538,3
423,92.0,Foursquare,36th & Sansom,,,,"Ochatto Hand Drawn Noodles, Japanese Cuisine & Bubble Tea",,-75.1950536713487,Japanese Restaurant,39.95461083295415,"3608 Chestnut St, Philadelphia, PA 19104",-75.19479,39.9538,3
425,20.0,Foursquare,23rd & Fairmount,,,,Zorba's Tavern,,-75.1749246870816,Greek Restaurant,39.96729520762904,"2230 Fairmount Ave, Philadelphia, PA 19130",-75.17507,39.96744,7
429,165.0,Foursquare,23rd & Fairmount,,,,Luigi's Pizza Fresca,,-75.17700588849584,Italian Restaurant,39.96733923741146,"2401 Fairmount Ave (at 24th St), Philadelphia, PA 19130",-75.17507,39.96744,7
434,209.0,Foursquare,50th & Woodland,,,,State Burners,,-75.21579977974152,Bar,39.938805127469706,"Philadelphia, PA 19143",-75.21362,39.93968,12
435,194.0,Foursquare,"18th & Washington, Chew Playground",,,,American Sardine Bar,,-75.17358814869525,Bar,39.93666364893693,"1800 Federal St (at 18th St), Philadelphia, PA 19146",-75.17327,39.9384,16
437,7.0,Foursquare,7th & Passyunk,,,,Taco Heart,,-75.15532847435854,Taco Restaurant,39.936336388889,"1001 E Passyunk Ave, Philadelphia, PA 19147",-75.15526,39.93638,11
438,143.0,Foursquare,7th & Passyunk,,,,Grace and Proper,,-75.156566,Cocktail Bar,39.937201,"941 S 8th St, Philadelphia, PA 19147",-75.15526,39.93638,11
439,159.0,Foursquare,7th & Passyunk,,,,Ba Le Bakery,,-75.15434171861877,Vietnamese Restaurant,39.93513415417073,"606 Washington Ave (at 6th St), Philadelphia, PA 19147",-75.15526,39.93638,11
440,145.0,Foursquare,7th & Passyunk,,,,Cafe Diem,,-75.15693366921008,Vietnamese Restaurant,39.93613817570889,"1031 S 8th St (8th St. and Washington Ave), Philadelphia, PA 19147",-75.15526,39.93638,11
441,66.0,Foursquare,7th & Passyunk,,,,The Dive Bar,,-75.15489846073878,Dive Bar,39.93690979752167,"947 E Passyunk Ave (at 7th St.), Philadelphia, PA 19147",-75.15526,39.93638,11
356,195.0,Foursquare,12th & Passyunk,,,,Laurel,,-75.16378392692621,French Restaurant,39.92955775515564,"1617 E Passyunk Ave, Philadelphia, PA 19148",-75.16515,39.92814,14
355,98.0,Foursquare,12th & Passyunk,,,,Stogie Joe's Tavern,,-75.1660954139815,Karaoke Bar,39.927624266581205,"1801 E Passyunk Ave, Philadelphia, PA 19148",-75.16515,39.92814,14
354,102.0,Foursquare,12th & Passyunk,,,,Cantina Los Caballitos,,-75.164463,Mexican Restaurant,39.9289,"1651 E Passyunk Ave (at Morris St), Philadelphia, PA 19148",-75.16515,39.92814,14
270,251.0,Foursquare,5th & Wolf,,,,I Heart Cambodia Restaurant,,-75.15849709569801,Cambodian Restaurant,39.921417033474114,"2207 S 7th St, Philadelphia, PA 19148",-75.1562,39.92,10
271,219.0,Foursquare,5th & Wolf,,,,Heng Seng Restaurant,,-75.1583936224857,Asian Restaurant,39.92103980445385,"2217 S 7th St, Philadelphia, PA 19148",-75.1562,39.92,10
281,186.0,Foursquare,28th & Lehigh,,,,Bob's House of Crabs,,-75.17966706547972,Seafood Restaurant,39.99740525357356,"2933 W Lehigh Ave, Philadelphia, PA 19132",-75.17761,39.99683,5
291,469.0,Foursquare,"18th & Fernon, Aquinas Center",,,,Miss Rachel's Pantry,,-75.17379407195511,Vegan and Vegetarian Restaurant,39.92665967355938,"1938 S Chadwick St, Philadelphia, PA 19145",-75.17474,39.93082,12
266,105.0,Foursquare,York & Aramingo,,,,Starbucks,,-75.12108966275576,Coffee Shop,39.97488902894964,"2433 Aramingo Ave, Philadelphia, PA 19125",-75.12157,39.97576,10
239,279.0,Foursquare,30th & Oakford,,,,Roscoe's Seafood,,-75.19631247618551,Seafood Restaurant,39.93794241377423,"3127 Wharton St, Philadelphia, PA 19146",-75.19324,39.93882,2
244,56.0,Foursquare,Darien & Catharine,,,,Fiorella,,-75.156935,Italian Restaurant,39.938875,"817 Christian St, Philadelphia, PA 19147",-75.15716,39.93935,17
245,86.0,Foursquare,Darien & Catharine,,,,Anthony's Italian Coffee House,,-75.15778988599777,Coffee Shop,39.938737444066525,"903 S 9th St (Christian), Philadelphia, PA 19147",-75.15716,39.93935,17
246,75.0,Foursquare,Darien & Catharine,,,,Superior Pasta Company,,-75.15799930824566,Italian Restaurant,39.93912285644683,"905 Christian St (9th), Philadelphia, PA 19147",-75.15716,39.93935,17
247,66.0,Foursquare,Darien & Catharine,,,,12 Steps Down,,-75.15776100761168,Bar,39.93896303098274,"831 Christian St (at 9th St), Philadelphia, PA 19147",-75.15716,39.93935,17
248,86.0,Foursquare,Darien & Catharine,,,,Ralph's Italian Restaurant,,-75.15766130722334,Italian Restaurant,39.94002541570715,"760 S 9th St (btwn Fitzwater & Catherine Sts), Philadelphia, PA 19147",-75.15716,39.93935,17
249,111.0,Foursquare,Darien & Catharine,,,,Cafe Cuong,,-75.15604566971898,Vietnamese Restaurant,39.93882210357747,"811 S 8th St (Christian Street), Philadelphia, PA 19147",-75.15716,39.93935,17
251,165.0,Foursquare,Moyamensing & Ritner,,,,Los Gallos,,-75.163377763525,Mexican Restaurant,39.92111046000221,"951 Wolf St (at 10th St), Philadelphia, PA 19148",-75.16408,39.91972,3
252,135.0,Foursquare,Moyamensing & Ritner,,,,Frida Cantina,,-75.16366991281772,Mexican Restaurant,39.920894557790696,"1000 Wolf St, Philadelphia, PA 19148",-75.16408,39.91972,3
254,221.0,Foursquare,Moyamensing & Ritner,,,,Matteo's,,-75.16666246370401,Italian Restaurant,39.91998000700984,"1138 W Ritner St (12th and Ritner Sts), Philadelphia, PA 19148",-75.16408,39.91972,3
260,143.0,Foursquare,9th & Race,,,,Chubby Cattle,,-75.1561680401664,Chinese Restaurant,39.95491132710946,"146 N 10th St, Philadelphia, PA 19107",-75.15449,39.95484,3
353,9.0,Foursquare,12th & Passyunk,,,,Barcelona Wine Bar,,-75.1652573411045,Tapas Restaurant,39.9281464781688,"1709 E Passyunk Ave, Philadelphia, PA 19148",-75.16515,39.92814,14
327,674.0,Foursquare,"52nd & Larchwood, Malcolm X Park",,,,48th Street Grille,,-75.21853754632862,Caribbean Restaurant,39.95313781948139,"310 S 48th St, Philadelphia, PA 19143",-75.22637,39.95225,2
330,43.0,Foursquare,12th & Walnut,,,,Caribou Cafe,,-75.16033093532877,French Restaurant,39.94886601581022,"1126 Walnut St, Philadelphia, PA 19107",-75.16081,39.949,6
331,69.0,Foursquare,12th & Walnut,,,,Xiandu Thai Fusion Cuisine,,-75.16001107882347,Thai Restaurant,39.94889301751464,"1119 Walnut St (at 11th St), Philadelphia, PA 19107",-75.16081,39.949,6
332,82.0,Foursquare,12th & Walnut,,,,Bike Stop,,-75.16027500167795,Gay Bar,39.948385489198266,"206 S Quince St (btwn Walnut & Locust St), Philadelphia, PA 19107",-75.16081,39.949,6
334,30.0,Foursquare,12th & Walnut,,,,Aki Nom Nom Sushi & Ramen,,-75.16116292177637,Sushi Restaurant,39.948983803224856,"1210 Walnut St, Philadelphia, PA 19107",-75.16081,39.949,6
297,219.0,Foursquare,24th & Jackson,,,,Roc's Place,,-75.18755292980087,Bar,39.92341308730618,"Philadelphia, PA",-75.18672,39.92528,5
341,437.0,Foursquare,22nd & Sedgley,,,,Warfields,,-75.17094413758579,Coffee Shop,39.99628984736007,"Philadelphia, PA",-75.1681,39.99301,2
342,151.0,Foursquare,9th & Spring Garden,,,,W/N W/N,,-75.15411471109576,Café,39.96183341166432,"931 Spring Garden St, Philadelphia, PA 19123",-75.15242,39.96143,2
347,36.0,Foursquare,4th & Washington,,,,Taco Loco,,-75.15112104387676,Taco Restaurant,39.933714627939445,"400 Washington Ave, Philadelphia, PA 19147",-75.15094,39.93401,15
348,272.0,Foursquare,4th & Washington,,,,Pho Ha,,-75.15406084783416,Vietnamese Restaurant,39.93452898735517,"610 Washington Ave Unit 2 (at 6th St), Philadelphia, PA 19147",-75.15094,39.93401,15
351,394.0,Foursquare,4th & Washington,,,,Tamalex Restaurant,,-75.15556832093695,Latin American Restaurant,39.934028604511255,"1163 S 7th St (Federal St), Philadelphia, PA 19147",-75.15094,39.93401,15
323,225.0,Foursquare,"52nd & Larchwood, Malcolm X Park",,,,Cottons Place,,-75.2263958751526,Restaurant,39.95428173402261,"310 S 52nd St, Philadelphia, PA 19143",-75.22637,39.95225,2
