,distance_to,source,station_name,review_count,rating,name,price,poi_longitude,category,poi_latitude,address,Unnamed: 0,station_longitude,station_latitude,num_bikes
226,257.0,Foursquare,18th & Vine,,,Doma Japanese Restaurant,,-75.16919632546524,Sushi Restaurant,39.96052071525839,"1822 Callowhill St, Philadelphia, PA 19130",67,-75.16901,39.95821,3
234,109.0,Foursquare,18th & Chestnut,,,The Love,,-75.17090857028961,New American Restaurant,39.95077944503111,"130 S 18th St (Sansom), Philadelphia, PA 19103",69,-75.17063,39.95174,3
233,105.0,Foursquare,18th & Chestnut,,,Gran Caffe L'Aquila,,-75.16939016959759,Italian Restaurant,39.951727725547904,"1716 Chestnut St, Philadelphia, PA 19103",69,-75.17063,39.95174,3
232,89.0,Foursquare,18th & Chestnut,,,Tria Cafe Rittenhouse,,-75.1704197,Wine Bar,39.9509483,"123 S 18th St (Rittenhouse Sq.), Philadelphia, PA 19103",69,-75.17063,39.95174,3
231,78.0,Foursquare,18th & Chestnut,,,The Dandelion,,-75.17068929970264,English Restaurant,39.95103852216855,"124 S 18th St (at Sansom St), Philadelphia, PA 19103",69,-75.17063,39.95174,3
230,48.0,Foursquare,18th & Chestnut,,,Sweetgreen,,-75.1711748,Salad Restaurant,39.9518677,"1821 Chestnut St, Philadelphia, PA 19103",69,-75.17063,39.95174,3
229,245.0,Foursquare,21st & Catharine,,,Los Camaradas,,-75.17973144125848,Mexican Restaurant,39.94081601901921,"918 S 22nd St (at Carpenter St), Philadelphia, PA 19146",68,-75.17747,39.94218,12
228,171.0,Foursquare,21st & Catharine,,,The Sidecar Bar & Grille,,-75.17939674133275,Bar,39.94172583254961,"2201 Christian St (at 22nd St), Philadelphia, PA 19146",68,-75.17747,39.94218,12
227,140.0,Foursquare,21st & Catharine,,,Ultimo Coffee,,-75.17905780552434,Coffee Shop,39.94252536801373,"2149 Catharine St (22nd St), Philadelphia, PA 19146",68,-75.17747,39.94218,12
225,260.0,Foursquare,The Children's Hospital of Philadelphia (CHOP),,,Starbucks,,-75.19303650066375,Coffee Shop,39.95000940507062,"3400 Spruce St, Philadelphia, PA 19104",65,-75.19409,39.94781,4
215,89.0,Foursquare,13th & Spruce,,,Writer's Block Rehab,,-75.163647,Cocktail Bar,39.946353,"1342 Cypress St (btwn S 13th & Juniper St), Philadelphia, PA 19107",63,-75.16263,39.94655,1
224,83.0,Foursquare,The Children's Hospital of Philadelphia (CHOP),,,Kitchen Gia,,-75.19320057007454,American Restaurant,39.94812577103885,"3400 Civic Center Blvd, Philadelphia, PA 19104",65,-75.19409,39.94781,4
222,245.0,Foursquare,Ridge & Ferry,,,Shan Chuan,,-75.19411377568966,Chinese Restaurant,40.009165706661726,"4211 Ridge Ave (Midvale Ave.), Philadelphia, PA 19129",64,-75.19194,40.00772,6
221,261.0,Foursquare,Ridge & Ferry,,,Fiorino,,-75.1903618284967,Italian Restaurant,40.00973593094976,"3572 Indian Queen Ln, Philadelphia, PA 19129",64,-75.19194,40.00772,6
220,193.0,Foursquare,Ridge & Ferry,,,LeBus East Falls,,-75.1936636134526,New American Restaurant,40.00886168466631,"4201 Ridge Ave (Indian Queen Lane), Philadelphia, PA 19129",64,-75.19194,40.00772,6
219,166.0,Foursquare,13th & Spruce,,,Little Nonna's,,-75.16198817025744,Italian Restaurant,39.94796392396066,"1234 Locust St, Philadelphia, PA 19107",63,-75.16263,39.94655,1
218,141.0,Foursquare,13th & Spruce,,,Bud & Marilyn's,,-75.16225657280376,Comfort Food Restaurant,39.94779214141968,"1234 Locust St (at S 13th St), Philadelphia, PA 19107",63,-75.16263,39.94655,1
217,146.0,Foursquare,13th & Spruce,,,Tria Cafe Wash West,,-75.1609139,Wine Bar,39.9466238,"1137 Spruce St (at S 12th St), Philadelphia, PA 19107",63,-75.16263,39.94655,1
235,104.0,Foursquare,18th & Chestnut,,,HipCityVeg,,-75.170486,Vegan and Vegetarian Restaurant,39.950802,"127 S 18th St (at Sansom St), Philadelphia, PA 19103",69,-75.17063,39.95174,3
236,130.0,Foursquare,18th & Chestnut,,,K'Far,,-75.172111,Café,39.951446,"110 S 19th St, Philadelphia, PA 19103",69,-75.17063,39.95174,3
237,135.0,Foursquare,18th & Chestnut,,,Devil's Alley,,-75.17216600971092,Bar,39.95205289437517,"1907 Chestnut St (at 19th St.), Philadelphia, PA 19103",69,-75.17063,39.95174,3
238,159.0,Foursquare,18th & Chestnut,,,Konditori,,-75.1687583423349,Coffee Shop,39.95183800869956,"40 S 17th St, Philadelphia, PA 19103",69,-75.17063,39.95174,3
255,21.0,Foursquare,9th & Race,,,Rays Cafe & Tea House Inc.,,-75.1544034783728,Asian Restaurant,39.954662224486576,"141 N 9th St, Philadelphia, PA 19107",76,-75.15449,39.95484,3
254,221.0,Foursquare,Moyamensing & Ritner,,,Matteo's,,-75.16666246370401,Italian Restaurant,39.91998000700984,"1138 W Ritner St (12th and Ritner Sts), Philadelphia, PA 19148",75,-75.16408,39.91972,3
253,438.0,Foursquare,Moyamensing & Ritner,,,SouthHouse,,-75.1687293334536,Bar,39.91803133431034,"2535 S 13th St (Shunk), Philadelphia, PA 19148",75,-75.16408,39.91972,3
252,135.0,Foursquare,Moyamensing & Ritner,,,Frida Cantina,,-75.16366991281772,Mexican Restaurant,39.920894557790696,"1000 Wolf St, Philadelphia, PA 19148",75,-75.16408,39.91972,3
251,165.0,Foursquare,Moyamensing & Ritner,,,Los Gallos,,-75.163377763525,Mexican Restaurant,39.92111046000221,"951 Wolf St (at 10th St), Philadelphia, PA 19148",75,-75.16408,39.91972,3
250,325.0,Foursquare,33rd & Dauphin,,,My Bed,,-75.18255781733248,Bar,39.99158630645454,"At Home, Philadelphia, PA 19132",73,-75.18637,39.99179,5
249,111.0,Foursquare,Darien & Catharine,,,Cafe Cuong,,-75.15604566971898,Vietnamese Restaurant,39.93882210357747,"811 S 8th St (Christian Street), Philadelphia, PA 19147",72,-75.15716,39.93935,17
248,86.0,Foursquare,Darien & Catharine,,,Ralph's Italian Restaurant,,-75.15766130722334,Italian Restaurant,39.94002541570715,"760 S 9th St (btwn Fitzwater & Catherine Sts), Philadelphia, PA 19147",72,-75.15716,39.93935,17
247,66.0,Foursquare,Darien & Catharine,,,12 Steps Down,,-75.15776100761168,Bar,39.93896303098274,"831 Christian St (at 9th St), Philadelphia, PA 19147",72,-75.15716,39.93935,17
246,75.0,Foursquare,Darien & Catharine,,,Superior Pasta Company,,-75.15799930824566,Italian Restaurant,39.93912285644683,"905 Christian St (9th), Philadelphia, PA 19147",72,-75.15716,39.93935,17
245,86.0,Foursquare,Darien & Catharine,,,Anthony's Italian Coffee House,,-75.15778988599777,Coffee Shop,39.938737444066525,"903 S 9th St (Christian), Philadelphia, PA 19147",72,-75.15716,39.93935,17
244,56.0,Foursquare,Darien & Catharine,,,Fiorella,,-75.156935,Italian Restaurant,39.938875,"817 Christian St, Philadelphia, PA 19147",72,-75.15716,39.93935,17
243,192.0,Foursquare,2nd & Race,,,Cafe Ole,,-75.14485180486929,Coffee Shop,39.953501708943776,"147 N 3rd St (at Quarry St.), Philadelphia, PA 19106",71,-75.14263,39.95382,13
242,53.0,Foursquare,2nd & Race,,,Tuna Bar,,-75.14320998562664,Sushi Restaurant,39.95400750703029,"205 Race St, Philadelphia, PA 19106",71,-75.14263,39.95382,13
241,59.0,Foursquare,2nd & Race,,,Race Street Cafe,,-75.14332550924263,Bar,39.95382321606454,"208 Race St, Philadelphia, PA 19106",71,-75.14263,39.95382,13
240,31.0,Foursquare,2nd & Race,,,United By Blue Coffeehouse and Clothier,,-75.143,Coffee Shop,39.953862,"144 N 2nd St (at Race St), Philadelphia, PA 19106",71,-75.14263,39.95382,13
239,279.0,Foursquare,30th & Oakford,,,Roscoe's Seafood,,-75.19631247618551,Seafood Restaurant,39.93794241377423,"3127 Wharton St, Philadelphia, PA 19146",70,-75.19324,39.93882,2
216,118.0,Foursquare,13th & Spruce,,,Tavern On Camac,,-75.1616352765001,Gay Bar,39.94729492117529,"243 S Camac St (btwn Locust & Spruce St), Philadelphia, PA 19107",63,-75.16263,39.94655,1
214,64.0,Foursquare,13th & Spruce,,,Mercato,,-75.16187864339636,Italian Restaurant,39.94660790625103,"1216 Spruce St (at 12th St), Philadelphia, PA 19107",63,-75.16263,39.94655,1
257,141.0,Foursquare,9th & Race,,,Spice C Hand Drawn Noodle House,,-75.15605049337238,Chinese Restaurant,39.95439581127642,"131 N 10th St, Philadelphia, PA 19107",76,-75.15449,39.95484,3
183,45.0,Foursquare,26th & Poplar,,,Lucky Goat Coffee House,,-75.17935730716006,Coffee Shop,39.97248795027458,"888 N 26th St (at Poplar St), Philadelphia, PA 19130",55,-75.17971,39.9728,3
191,382.0,Foursquare,16th & Montgomery,,,Tropical Smoothie Cafe,,-75.15840999874148,Juice Bar,39.97793106291447,"1600 N Broad St, Philadelphia, PA 19121",56,-75.16065,39.98091,3
190,371.0,Foursquare,16th & Montgomery,,,Pita Chip,,-75.1584168065293,Mediterranean Restaurant,39.9780377862915,"1600 N Broad St Ste 7, Philadelphia, PA 19121",56,-75.16065,39.98091,3
189,191.0,Foursquare,16th & Montgomery,,,Maple Star,,-75.16051242595141,Chinese Restaurant,39.9791892383782,"1521 Cecil B Moore Ave (North 15th St), Philadelphia, PA 19121",56,-75.16065,39.98091,3
188,277.0,Foursquare,26th & Poplar,,,Trio,,-75.18048119038606,Thai Restaurant,39.970369965319335,"2624 Brown St (at N Taney St), Philadelphia, PA 19130",55,-75.17971,39.9728,3
187,239.0,Foursquare,26th & Poplar,,,Angelino's Restaurant,,-75.1777513050809,Italian Restaurant,39.97125864340845,"849 N 25th St (at Parrish St), Philadelphia, PA 19130",55,-75.17971,39.9728,3
186,257.0,Foursquare,26th & Poplar,,,Green Eggs Cafe,,-75.18217418068042,Restaurant,39.974146568249,"2800 W Girard Ave (28’th Street), Philadelphia, PA 19130",55,-75.17971,39.9728,3
185,261.0,Foursquare,26th & Poplar,,,Brown Street Coffee,,-75.17948456229703,Coffee Shop,39.97045066112872,"2545 Brown St (26'th Street), Philadelphia, PA 19130",55,-75.17971,39.9728,3
184,172.0,Foursquare,26th & Poplar,,,2637Brew,,-75.18003518604161,American Restaurant,39.97433440252006,"2637 W Girard Ave, Philadelphia, PA 19130",55,-75.17971,39.9728,3
182,209.0,Foursquare,"Berks Station, MFL",,,Buzz Cafe,,-75.13501932584151,Café,39.97747107481669,"1800 N Howard St, Philadelphia, PA 19122",54,-75.13339,39.97888,10
213,51.0,Foursquare,13th & Spruce,,,Monster Vegan,,-75.16214514790943,Vegan and Vegetarian Restaurant,39.946826224006855,"1229 Spruce St, Philadelphia, PA 19107",63,-75.16263,39.94655,1
181,314.0,Foursquare,"Berks Station, MFL",,,LMNO,,-75.133704,Mexican Restaurant,39.97606,"1739 N Front St, Philadelphia, PA 19122",54,-75.13339,39.97888,10
180,60.0,Foursquare,"Berks Station, MFL",,,Da Vista Urso 2.0,,-75.1336352595369,Bar,39.97939493682621,"Philadelphia, PA",54,-75.13339,39.97888,10
179,359.0,Foursquare,"Berks Station, MFL",,,Kalaya,,-75.13313455564375,Thai Restaurant,39.97564987595705,"4 W Palmer St (at Blair St), Philadelphia, PA 19122",54,-75.13339,39.97888,10
178,177.0,Foursquare,Pennsylvania Convention Center,,,Four Seasons Juice Bar,,-75.15959480031424,Juice Bar,39.95341306070958,"12th and Filbert, Philadelphia, PA 19107",53,-75.16138,39.95424,0
177,310.0,Foursquare,8th & Chestnut,,,La Colombe Coffee Roasters,,-75.15075758821155,Coffee Shop,39.95056267980895,"100 S Independence Mall West (at Market St), Philadelphia, PA 19106",52,-75.15424,39.94974,1
176,284.0,Foursquare,8th & Chestnut,,,Sweetgreen,,-75.15701806486913,Salad Restaurant,39.94832076167723,"924 Walnut St (at 10th St), Philadelphia, PA 19107",52,-75.15424,39.94974,1
175,296.0,Foursquare,8th & Chestnut,,,Talula's Garden,,-75.15347877070249,New American Restaurant,39.94714094280398,"210 W Washington Sq (btwn Walnut St & Locust St), Philadelphia, PA 19106",52,-75.15424,39.94974,1
174,77.0,Foursquare,8th & Chestnut,,,Morimoto,,-75.153344,Japanese Restaurant,39.949607,"723 Chestnut St (at 7th St), Philadelphia, PA 19106",52,-75.15424,39.94974,1
192,42.0,Foursquare,13th & Mifflin,,,Artisan Boulanger Patissier,,-75.166339338567,Café,39.926352965316944,"1218 Mifflin St (at S Iseminger St), Philadelphia, PA 19148",57,-75.1668,39.9265,13
193,57.0,Foursquare,13th & Mifflin,,,Stargazy,,-75.16735612833608,English Restaurant,39.92679571550138,"1838 E Passyunk Ave (Mifflin), Philadelphia, PA 19148",57,-75.1668,39.9265,13
194,51.0,Foursquare,13th & Mifflin,,,Gabriella's Vietnam,,-75.16659121117044,Vietnamese Restaurant,39.92693146669747,"1837 E Passyunk Ave, Philadelphia, PA 19148",57,-75.1668,39.9265,13
195,105.0,Foursquare,13th & Mifflin,,,Le Virtù,,-75.16788506398544,Italian Restaurant,39.926044241224766,"1927 E Passyunk Ave, Philadelphia, PA 19148",57,-75.1668,39.9265,13
212,52.0,Foursquare,13th & Spruce,,,Vetri Cucina,,-75.16318323370909,Italian Restaurant,39.94676083993761,"1312 Spruce St, Philadelphia, PA 19107",63,-75.16263,39.94655,1
211,464.0,Foursquare,Broad & Diamond,,,Tai's Vietnamese Food,,-75.15285691712718,Vietnamese Restaurant,39.98193759610899,"1835 N 12th St, Philadelphia, PA 19122",62,-75.15668,39.98492,5
210,370.0,Foursquare,Broad & Diamond,,,Saxbys Coffee,,-75.15605803308691,Coffee Shop,39.98161777609731,"1902 Liacouras Walk (Temple University), Philadelphia, PA 19122",62,-75.15668,39.98492,5
209,186.0,Foursquare,Broad & Diamond,,,Peking Garden,,-75.15572487541299,Chinese Restaurant,39.98643032572356,"2205 N Broad St, Philadelphia, PA 19132",62,-75.15668,39.98492,5
208,197.0,Foursquare,ParkWest Town Center,,,Cafe Breezes,,-75.2229091366847,Bar,39.97998109106129,"5131 W Columbia Ave, Philadelphia, PA 19131",61,-75.22399,39.97841,8
207,403.0,Foursquare,"63rd St Station, MFL",,,Uptown Grill,,-75.24115281819579,American Restaurant,39.96093682718745,"44 S 60th St, Philadelphia, PA 19139",60,-75.24545,39.96246,10
206,394.0,Foursquare,"63rd St Station, MFL",,,Hong Kong Restaurant,,-75.2411699944514,Chinese Restaurant,39.96382427548288,"100 N Edgewood St, Philadelphia, PA 19139",60,-75.24545,39.96246,10
205,98.0,Foursquare,"63rd St Station, MFL",,,Kif's Sports Bar and Hookah Lounge,,-75.24437231229776,Sports Bar,39.962150466450986,"6142 Market St (btw 62 St & Robinson St), Philadelphia, PA 19139",60,-75.24545,39.96246,10
204,644.0,Foursquare,2nd & Lombard,,,Liberty Point,,-75.140135,American Restaurant,39.945906,"211 S Columbus Blvd, Philadelphia, PA 19106",59,-75.1455,39.94182,7
203,600.0,Foursquare,2nd & Lombard,,,Frieda,,-75.14719812592973,Café,39.9470672635393,"320 Walnut St, Philadelphia, PA 19106",59,-75.1455,39.94182,7
202,569.0,Foursquare,2nd & Lombard,,,The Olde Bar,,-75.14383,Cocktail Bar,39.946785,"125 Walnut St (at 2nd St), Philadelphia, PA 19106",59,-75.1455,39.94182,7
201,253.0,Foursquare,2nd & Lombard,,,Eulogoy,,-75.14253771551319,Bar,39.94205589229199,"Philadelphia, PA",59,-75.1455,39.94182,7
200,555.0,Foursquare,2nd & Lombard,,,Positano Coast by Aldo Lamberti,,-75.14494694530335,Italian Restaurant,39.946803446288506,"212 Walnut St Fl 2 (2nd St), Philadelphia, PA 19106",59,-75.1455,39.94182,7
199,482.0,Foursquare,2nd & Lombard,,,Spruce Street Park - Beer Barge,,-75.14100193977355,Bar,39.94446465043163,"S Columbus Blvd, Philadelphia, PA",59,-75.1455,39.94182,7
198,648.0,Foursquare,Ridge & Master,,,Libertee Grounds,,-75.16321131961746,Beer Bar,39.971599334023246,"1600 W Girard Ave, Philadelphia, PA 19130",58,-75.16846,39.97583,3
197,75.0,Foursquare,13th & Mifflin,,,Flannel,,-75.16638706711821,Southern Food Restaurant,39.92709952708369,"1819 E Passyunk Ave, Philadelphia, PA 19148",57,-75.1668,39.9265,13
196,75.0,Foursquare,13th & Mifflin,,,Fuel,,-75.16766362535178,New American Restaurant,39.92633186526494,"1917 E Passyunk Ave (Mifflin St.), Philadelphia, PA 19148",57,-75.1668,39.9265,13
256,63.0,Foursquare,9th & Race,,,Terakawa Ramen,,-75.15440488682123,Ramen Restaurant,39.95540396376232,"204 N 9th St (btwn Race & Spring St), Philadelphia, PA 19107",76,-75.15449,39.95484,3
258,131.0,Foursquare,9th & Race,,,Ting Wong,,-75.15603030152103,Chinese Restaurant,39.95474572169273,"138 N 10th St (at Arch St), Philadelphia, PA 19107",76,-75.15449,39.95484,3
172,277.0,Foursquare,22nd & Federal,,,OCF Coffee House 2,,-75.17689290886075,Coffee Shop,39.93744816669761,"2001 Federal St, Philadelphia, PA 19146",51,-75.18012,39.93775,6
312,562.0,Foursquare,48th & Spruce,,,Saad's Halal Restaurant,,-75.21185,Middle Eastern Restaurant,39.954964,"4500 Walnut St (at 45th St), Philadelphia, PA 19139",89,-75.21825,39.95373,10
320,233.0,Foursquare,11th & South,,,Good Karma Cafe,,-75.15797234416873,Café,39.94467167210889,"928 Pine St (at 10th St), Philadelphia, PA 19107",91,-75.15955,39.94295,12
319,226.0,Foursquare,11th & South,,,Chapterhouse Cafe & Gallery,,-75.1573325427228,Coffee Shop,39.94182815564492,"620 S 9th St (at Bainbridge St.), Philadelphia, PA 19147",91,-75.15955,39.94295,12
318,292.0,Foursquare,17th & Pine,,,Via Locusta,,-75.1702705,Italian Restaurant,39.9489379,"1723 Locust St, Philadelphia, PA 19103",90,-75.1698,39.94633,20
317,223.0,Foursquare,17th & Pine,,,Kei Sushi Restaurant,,-75.1706332846826,Sushi Restaurant,39.944421063946265,"1711 South St, Philadelphia, PA 19146",90,-75.1698,39.94633,20
316,248.0,Foursquare,17th & Pine,,,Miles Table,,-75.16946233597885,Café,39.9441109645887,"1620 South St (btwn 16th St & 17th St), Philadelphia, PA 19146",90,-75.1698,39.94633,20
315,188.0,Foursquare,17th & Pine,,,SouthGate,,-75.171765,Korean Restaurant,39.945551,"1801 Lombard St (at 18th St), Philadelphia, PA 19146",90,-75.1698,39.94633,20
314,142.0,Foursquare,17th & Pine,,,Midnight Iris,,-75.17064162388888,American Restaurant,39.94522275798762,"1708 Lombard St (17th St), Philadelphia, PA 19146",90,-75.1698,39.94633,20
313,567.0,Foursquare,48th & Spruce,,,Aksum,,-75.216401,Middle Eastern Restaurant,39.94882,"4630 Baltimore Ave, Philadelphia, PA 19143",89,-75.21825,39.95373,10
311,94.0,Foursquare,48th & Spruce,,,Great Taste,,-75.21935733686071,Chinese Restaurant,39.95370564642603,"4843 Spruce St (At Hanson St), Philadelphia, PA 19139",89,-75.21825,39.95373,10
301,25.0,Foursquare,27th & Girard,,,Lemon Tree,,-75.17980319622981,Caribbean Restaurant,39.97408908351407,"2629 W Girard Ave, Philadelphia, PA 19130",87,-75.1801,39.97408,4
310,70.0,Foursquare,48th & Spruce,,,J & P Seafood,,-75.21898734361108,Seafood Restaurant,39.95344152039614,"4820 Spruce St, Philadelphia, PA 19139",89,-75.21825,39.95373,10
309,180.0,Foursquare,48th & Spruce,,,ReAnimator Coffee,,-75.21678003135392,Coffee Shop,39.95256312485849,"4705 Pine St (47th and Pine), Philadelphia, PA 19143",89,-75.21825,39.95373,10
308,70.0,Foursquare,48th & Spruce,,,48th Street Grille,,-75.21853754632862,Caribbean Restaurant,39.95313781948139,"310 S 48th St, Philadelphia, PA 19143",89,-75.21825,39.95373,10
307,148.0,Foursquare,48th & Baltimore,,,Aksum,,-75.216401,Middle Eastern Restaurant,39.94882,"4630 Baltimore Ave, Philadelphia, PA 19143",88,-75.21807,39.94845,9
306,114.0,Foursquare,48th & Baltimore,,,Loco Pez,,-75.21684101326935,Mexican Restaurant,39.94887109758731,"4631 Baltimore Ave (47th and Baltimore), Philadelphia, PA 19143",88,-75.21807,39.94845,9
305,64.0,Foursquare,48th & Baltimore,,,Dahlak,,-75.21731411136051,Ethiopian Restaurant,39.948476050383285,"4708 Baltimore Ave (at S 47th St), Philadelphia, PA 19143",88,-75.21807,39.94845,9
304,94.0,Foursquare,48th & Baltimore,,,Vietnam Cafe,,-75.21707201589001,Vietnamese Restaurant,39.94808268068866,"816 S 47th St (at Baltimore Ave), Philadelphia, PA 19143",88,-75.21807,39.94845,9
303,11.0,Foursquare,48th & Baltimore,,,Vientiane Café,,-75.21794011499348,Asian Restaurant,39.948471433551205,"4728 Baltimore Ave (at S 47th St), Philadelphia, PA 19143",88,-75.21807,39.94845,9
321,212.0,Foursquare,11th & South,,,Jiggy Coffee,,-75.158345,Coffee Shop,39.944622,"1000 Pine St (10th St), Philadelphia, PA 19107",91,-75.15955,39.94295,12
322,474.0,Foursquare,"52nd & Larchwood, Malcolm X Park",,,Brown Sugar Bakery & Cafe,,-75.22550884791522,Caribbean Restaurant,39.956472693718695,"219 S 52nd St (at Chancellor St.), Philadelphia, PA 19139",92,-75.22637,39.95225,2
323,225.0,Foursquare,"52nd & Larchwood, Malcolm X Park",,,Cottons Place,,-75.2263958751526,Restaurant,39.95428173402261,"310 S 52nd St, Philadelphia, PA 19143",92,-75.22637,39.95225,2
324,504.0,Foursquare,"52nd & Larchwood, Malcolm X Park",,,Booker's Restaurant & Bar,,-75.22430911859367,Southern Food Restaurant,39.947997946731576,"5021 Baltimore Ave (51st St.), Philadelphia, PA 19143",92,-75.22637,39.95225,2
341,437.0,Foursquare,22nd & Sedgley,,,Warfields,,-75.17094413758579,Coffee Shop,39.99628984736007,"Philadelphia, PA",97,-75.1681,39.99301,2
340,282.0,Foursquare,Foglietta Plaza,,,Positano Coast by Aldo Lamberti,,-75.14494694530335,Italian Restaurant,39.946803446288506,"212 Walnut St Fl 2 (2nd St), Philadelphia, PA 19106",96,-75.1425,39.94509,23
339,258.0,Foursquare,Foglietta Plaza,,,Zahav,,-75.14506448469714,Israeli Restaurant,39.94633695892293,"237 Saint James Pl (at Dock St), Philadelphia, PA 19106",96,-75.1425,39.94509,23
338,219.0,Foursquare,Foglietta Plaza,,,The Olde Bar,,-75.14383,Cocktail Bar,39.946785,"125 Walnut St (at 2nd St), Philadelphia, PA 19106",96,-75.1425,39.94509,23
337,220.0,Foursquare,Foglietta Plaza,,,Liberty Point,,-75.140135,American Restaurant,39.945906,"211 S Columbus Blvd, Philadelphia, PA 19106",96,-75.1425,39.94509,23
336,276.0,Foursquare,30th & Reed,,,Korea Taqueria,,-75.19615718950621,Korean Restaurant,39.93420592726287,"3101 Tasker St (S 31st St), Philadelphia, PA 19145",94,-75.19447,39.93633,1
335,238.0,Foursquare,30th & Reed,,,Roscoe's Seafood,,-75.19631247618551,Seafood Restaurant,39.93794241377423,"3127 Wharton St, Philadelphia, PA 19146",94,-75.19447,39.93633,1
334,30.0,Foursquare,12th & Walnut,,,Aki Nom Nom Sushi & Ramen,,-75.16116292177637,Sushi Restaurant,39.948983803224856,"1210 Walnut St, Philadelphia, PA 19107",93,-75.16081,39.949,6
333,99.0,Foursquare,12th & Walnut,,,Charlie was a sinner.,,-75.16179,Vegan and Vegetarian Restaurant,39.949493,"131 S 13th St, Philadelphia, PA 19107",93,-75.16081,39.949,6
332,82.0,Foursquare,12th & Walnut,,,Bike Stop,,-75.16027500167795,Gay Bar,39.948385489198266,"206 S Quince St (btwn Walnut & Locust St), Philadelphia, PA 19107",93,-75.16081,39.949,6
331,69.0,Foursquare,12th & Walnut,,,Xiandu Thai Fusion Cuisine,,-75.16001107882347,Thai Restaurant,39.94889301751464,"1119 Walnut St (at 11th St), Philadelphia, PA 19107",93,-75.16081,39.949,6
330,43.0,Foursquare,12th & Walnut,,,Caribou Cafe,,-75.16033093532877,French Restaurant,39.94886601581022,"1126 Walnut St, Philadelphia, PA 19107",93,-75.16081,39.949,6
329,17.0,Foursquare,12th & Walnut,,,Masala Kitchen : Kati Rolls & Platters,,-75.16101962283194,Indian Restaurant,39.94899037353924,"1211 Walnut St (12th Street), Philadelphia, PA 19107",93,-75.16081,39.949,6
328,8.0,Foursquare,12th & Walnut,,,Rice & Mix,,-75.16071199575383,Korean Restaurant,39.9489910436543,"1207 Walnut St (at 12th St), Philadelphia, PA 19107",93,-75.16081,39.949,6
327,674.0,Foursquare,"52nd & Larchwood, Malcolm X Park",,,48th Street Grille,,-75.21853754632862,Caribbean Restaurant,39.95313781948139,"310 S 48th St, Philadelphia, PA 19143",92,-75.22637,39.95225,2
326,577.0,Foursquare,"52nd & Larchwood, Malcolm X Park",,,Hibiscus Cafe,,-75.22171697401616,Juice Bar,39.94847121512954,"4907 Catharine St (at Baltimore Ave), Philadelphia, PA 19143",92,-75.22637,39.95225,2
325,580.0,Foursquare,"52nd & Larchwood, Malcolm X Park",,,Satellite Cafe,,-75.22271117503848,Café,39.94783793467308,"701 S 50th St (49th Street), Philadelphia, PA 19143",92,-75.22637,39.95225,2
302,253.0,Foursquare,27th & Girard,,,The Monkey & The Elephant,,-75.18298099951868,Café,39.974650944424695,"2831 W Girard Ave (28th St), Philadelphia, PA 19130",87,-75.1801,39.97408,4
300,176.0,Foursquare,27th & Girard,,,Green Eggs Cafe,,-75.18217418068042,Restaurant,39.974146568249,"2800 W Girard Ave (28’th Street), Philadelphia, PA 19130",87,-75.1801,39.97408,4
259,158.0,Foursquare,9th & Race,,,EMei Restaurant,,-75.15543428390275,Chinese Restaurant,39.953607844040114,"915 Arch St, Philadelphia, PA 19107",76,-75.15449,39.95484,3
269,441.0,Foursquare,5th & Wolf,,,The Wild Burrito,,-75.1525331999143,Burrito Restaurant,39.92281027634022,"2015 E Moyamensing Ave, Philadelphia, PA 19148",79,-75.1562,39.92,10
277,236.0,Foursquare,12th & Carpenter,,,Viet Huong Restaurant,,-75.16187535689946,Vietnamese Restaurant,39.93694005369687,"1110 Washington Ave (at S 11th St), Philadelphia, PA 19147",80,-75.16351,39.93866,11
276,225.0,Foursquare,12th & Carpenter,,,Le Viet,,-75.1611508483947,Vietnamese Restaurant,39.93774463385533,"1019 S 11th St (at Washington Ave), Philadelphia, PA 19147",80,-75.16351,39.93866,11
275,272.0,Foursquare,12th & Carpenter,,,Nam Phuong Restaurant,,-75.1619692866496,Vietnamese Restaurant,39.93651337954465,"1100 Washington Ave (at 11th St), Philadelphia, PA 19147",80,-75.16351,39.93866,11
274,267.0,Foursquare,12th & Carpenter,,,Restaurant Taqueria El Jarocho,,-75.16484109459253,Mexican Restaurant,39.93648228480978,"1138 S 13th St (at Ellsworth St.), Philadelphia, PA 19147",80,-75.16351,39.93866,11
273,189.0,Foursquare,12th & Carpenter,,,Sky Cafe,,-75.16293716036692,Indonesian Restaurant,39.93701234513389,"1122-38 Washington Ave, Philadelphia, PA 19147",80,-75.16351,39.93866,11
272,172.0,Foursquare,12th & Carpenter,,,Pho 75,,-75.16278704877544,Vietnamese Restaurant,39.9372143987388,"1122 Washington Ave (btwn 11th St & 12th St), Philadelphia, PA 19147",80,-75.16351,39.93866,11
271,219.0,Foursquare,5th & Wolf,,,Heng Seng Restaurant,,-75.1583936224857,Asian Restaurant,39.92103980445385,"2217 S 7th St, Philadelphia, PA 19148",79,-75.1562,39.92,10
270,251.0,Foursquare,5th & Wolf,,,I Heart Cambodia Restaurant,,-75.15849709569801,Cambodian Restaurant,39.921417033474114,"2207 S 7th St, Philadelphia, PA 19148",79,-75.1562,39.92,10
268,359.0,Foursquare,5th & Wolf,,,Terryin,,-75.15282186830889,Chinese Restaurant,39.921944217478746,"358 Snyder Ave, Philadelphia, PA 19148",79,-75.1562,39.92,10
